ELF code,Country ELF,Country,Country Global,Jurisdiction,Entity legal form local name,Language,Entity legal form transliterated name,Abbreviation,Source
5AX8,Ireland,Ireland,Global,,Cuideachta Ghníomhaíochta Ainmnithe,Irish,Cuideachta Ghníomhaíochta Ainmnithe,cga,ELF v1.5 with abbreviations
C58S,Ireland,Ireland,Global,,Company Limited by Guarantee,English,Company Limited by Guarantee,CLG,ELF v1.5 with abbreviations
C58S,Ireland,Ireland,Global,,Cuideachta faoi Theorainn Ráthaíochta,Irish,Cuideachta faoi Theorainn Ráthaíochta,ctr,ELF v1.5 with abbreviations
FF1D,Ireland,Ireland,Global,,Public Unlimited Company that has no share capital,English,Public Unlimited Company that has no share capital,PULC / uc,ELF v1.5 with abbreviations
FF1D,Ireland,Ireland,Global,,Cuideachta Neamhtheoranta,Irish,Cuideachta Neamhtheoranta,cn,ELF v1.5 with abbreviations
JXDX,Ireland,Ireland,Global,,Societas Europaea,English,Societas Europaea,SE,ELF v1.5 with abbreviations
KMFX,Ireland,Ireland,Global,,Private Unlimited Company,English,Private Unlimited Company,ULC / uc,ELF v1.5 with abbreviations
KMFX,Ireland,Ireland,Global,,Cuideachta Neamhtheoranta,Irish,Cuideachta Neamhtheoranta,cn,ELF v1.5 with abbreviations
LGWG,Ireland,Ireland,Global,,Designated Activity Company,English,Designated Activity Company,DAC – (limited by shares),ELF v1.5 with abbreviations
LGWG,Ireland,Ireland,Global,,Cuideachta Ghníomhaíochta Ainmnithe,Irish,Cuideachta Ghníomhaíochta Ainmnithe,cga,ELF v1.5 with abbreviations
LZIC,Ireland,Ireland,Global,,Investment Limited Partnership,English,Investment Limited Partnership,ilp,ELF v1.5 with abbreviations
LZIC,Ireland,Ireland,Global,,comhpháirtíocht theoranta infheistíochta,Irish,comhpháirtíocht theoranta infheistíochta,cti,ELF v1.5 with abbreviations
MNQ7,Ireland,Ireland,Global,,Private Company Limited by Shares,English,Private Company Limited by Shares,Ltd,ELF v1.5 with abbreviations
MNQ7,Ireland,Ireland,Global,,Private Company Limited by Shares,English,Private Company Limited by Shares,Ltd.,ELF v1.5 with abbreviations
MNQ7,Ireland,Ireland,Global,,Private Company Limited by Shares,English,Private Company Limited by Shares,Limited,ELF v1.5 with abbreviations
MNQ7,Ireland,Ireland,Global,,Teoranta,Irish,Teoranta,teo,ELF v1.5 with abbreviations
URQH,Ireland,Ireland,Global,,Public Unlimited Company,English,Public Unlimited Company,PUC / uc,ELF v1.5 with abbreviations
URQH,Ireland,Ireland,Global,,Cuideachta Neamhtheoranta,Irish,Cuideachta Neamhtheoranta,cn,ELF v1.5 with abbreviations
VYAX,Ireland,Ireland,Global,,Public Limited Company,English,Public Limited Company,PLC,ELF v1.5 with abbreviations
VYAX,Ireland,Ireland,Global,,Cuideachta Phoiblí Theoranta,Irish,Cuideachta Phoiblí Theoranta,cpt,ELF v1.5 with abbreviations
ZJS8,Ireland,Ireland,Global,,Industrial and Provident Society,English,Industrial and Provident Society,I&PS,ELF v1.5 with abbreviations
2XXH,Italy,Italy,Global,,Società Semplice,Italian,Società Semplice,SS,ELF v1.5 with abbreviations
2XXH,Italy,Italy,Global,,Società Semplice,Italian,Società Semplice,S.S.,ELF v1.5 with abbreviations
634M,Italy,Italy,Global,,Gruppo Europeo Di Interesse Economico,Italian,Gruppo Europeo Di Interesse Economico,GEIE,ELF v1.5 with abbreviations
8GU1,Italy,Italy,Global,,Società A Responsabilità Limitata Semplificata,Italian,Società A Responsabilità Limitata Semplificata,S.R.L.S.,ELF v1.5 with abbreviations
8GU1,Italy,Italy,Global,,Società A Responsabilità Limitata Semplificata,Italian,Società A Responsabilità Limitata Semplificata,S.R.L. semplificata,ELF v1.5 with abbreviations
9KGS,Italy,Italy,Global,,Società Cooperativa Europea,Italian,Società Cooperativa Europea,SCE,ELF v1.5 with abbreviations
BL52,Italy,Italy,Global,,Società Consortile A Responsabilità Limitata,Italian,Società Consortile A Responsabilità Limitata,S.C.A.R.L.,ELF v1.5 with abbreviations
BL52,Italy,Italy,Global,,Società Consortile A Responsabilità Limitata,Italian,Società Consortile A Responsabilità Limitata,S.C.R.L.,ELF v1.5 with abbreviations
C1IC,Italy,Italy,Global,,Società Cooperativa Consortile,Italian,Società Cooperativa Consortile,gruppo consortile,ELF v1.5 with abbreviations
C1IC,Italy,Italy,Global,,Società Cooperativa Consortile,Italian,Società Cooperativa Consortile,societa' cooperativa,ELF v1.5 with abbreviations
C1IC,Italy,Italy,Global,,Società Cooperativa Consortile,Italian,Società Cooperativa Consortile,società cooperativa,ELF v1.5 with abbreviations
HN75,Italy,Italy,Global,,Consorzio,Italian,Consorzio,societa' cooperativa,ELF v1.5 with abbreviations
HN75,Italy,Italy,Global,,Consorzio,Italian,Consorzio,società cooperativa,ELF v1.5 with abbreviations
KCSG,Italy,Italy,Global,,Ente Impresa,Italian,Ente Impresa,consorzio,ELF v1.5 with abbreviations
OV32,Italy,Italy,Global,,Società A Responsabilità Limitata,Italian,Società A Responsabilità Limitata,SRL,ELF v1.5 with abbreviations
OV32,Italy,Italy,Global,,Società A Responsabilità Limitata,Italian,Società A Responsabilità Limitata,S.R.L.,ELF v1.5 with abbreviations
P418,Italy,Italy,Global,,Società Per Azioni,Italian,Società Per Azioni,SPA,ELF v1.5 with abbreviations
P418,Italy,Italy,Global,,Società Per Azioni,Italian,Società Per Azioni,S.P.A.,ELF v1.5 with abbreviations
QRZJ,Italy,Italy,Global,,Società Cooperativa,Italian,Società Cooperativa,S.C.,ELF v1.5 with abbreviations
QRZJ,Italy,Italy,Global,,Società Cooperativa,Italian,Società Cooperativa,soc. coop.,ELF v1.5 with abbreviations
T2X1,Italy,Italy,Global,,Società In Nome Collettivo,Italian,Società In Nome Collettivo,SNC,ELF v1.5 with abbreviations
T2X1,Italy,Italy,Global,,Società In Nome Collettivo,Italian,Società In Nome Collettivo,S.N.C.,ELF v1.5 with abbreviations
VUPE,Italy,Italy,Global,,Società Europea,Italian,Società Europea,SE,ELF v1.5 with abbreviations
5MVV,Japan,Japan,Global,,合資会社,Japanese,gousigaisya,資,ELF v1.5 with abbreviations
7QQ0,Japan,Japan,Global,,合同会社,Japanese,goudougaisya,合,ELF v1.5 with abbreviations
DYQK,Japan,Japan,Global,,有限会社,Japanese,yugengaisya,有,ELF v1.5 with abbreviations
IUVI,Japan,Japan,Global,,合名会社,Japanese,goumeigaisya,名,ELF v1.5 with abbreviations
MXMH,Japan,Japan,Global,,外国会社等,Japanese,gaikokugaisyatou,外,ELF v1.5 with abbreviations
T417,Japan,Japan,Global,,株式会社,Japanese,kabusikigaisya,株,ELF v1.5 with abbreviations
VQLD,Japan,Japan,Global,,その他,Japanese,sonota,そ,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,S.L.P.,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,SLP,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,Separate Limited Partnership,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,separate limited partnership,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,Separate Limited Partnerships,ELF v1.5 with abbreviations
21F4,Jersey,United Kingdom,Global,,Separate Limited Partnerships,English,Separate Limited Partnerships,separate limited partnerships,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,I.L.P.,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,ILP,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,Inc.,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,L. P.,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,Inc,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,LP.,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,Incorporated Limited Partnerships,ELF v1.5 with abbreviations
33IP,Jersey,United Kingdom,Global,,Incorporated Limited Partnerships,English,Incorporated Limited Partnerships,incorporated limited partnership,ELF v1.5 with abbreviations
7RZH,Jersey,United Kingdom,Global,,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5 with abbreviations
7RZH,Jersey,United Kingdom,Global,,Limited Liability Partnership,English,Limited Liability Partnership,L.L.P.,ELF v1.5 with abbreviations
7RZH,Jersey,United Kingdom,Global,,Limited Liability Partnership,English,Limited Liability Partnership,limited liability partnership,ELF v1.5 with abbreviations
7RZH,Jersey,United Kingdom,Global,,Limited Liability Partnership,English,Limited Liability Partnership,Limited Liability Partnership,ELF v1.5 with abbreviations
JOX1,Jersey,United Kingdom,Global,,Public Limited Company,English,Public Limited Company,LTD,ELF v1.5 with abbreviations
JOX1,Jersey,United Kingdom,Global,,Public Limited Company,English,Public Limited Company,PLC,ELF v1.5 with abbreviations
JOX1,Jersey,United Kingdom,Global,,Public Limited Company,English,Public Limited Company,Limited,ELF v1.5 with abbreviations
LO9A,Jersey,United Kingdom,Global,,Private Limited by Guarantee,English,Private Limited by Guarantee,Ltd,ELF v1.5 with abbreviations
LO9A,Jersey,United Kingdom,Global,,Private Limited by Guarantee,English,Private Limited by Guarantee,Ltd.,ELF v1.5 with abbreviations
LO9A,Jersey,United Kingdom,Global,,Private Limited by Guarantee,English,Private Limited by Guarantee,Limited,ELF v1.5 with abbreviations
SQXV,Jersey,United Kingdom,Global,,Private Limited Company,English,Private Limited Company,LTD,ELF v1.5 with abbreviations
SQXV,Jersey,United Kingdom,Global,,Private Limited Company,English,Private Limited Company,A.R.L,ELF v1.5 with abbreviations
SQXV,Jersey,United Kingdom,Global,,Private Limited Company,English,Private Limited Company,Limited,ELF v1.5 with abbreviations
UBWU,Jersey,United Kingdom,Global,,Limited Partnership,English,Limited Partnership,L.P.,ELF v1.5 with abbreviations
UBWU,Jersey,United Kingdom,Global,,Limited Partnership,English,Limited Partnership,LP,ELF v1.5 with abbreviations
UBWU,Jersey,United Kingdom,Global,,Limited Partnership,English,Limited Partnership,limited partnership,ELF v1.5 with abbreviations
UBWU,Jersey,United Kingdom,Global,,Limited Partnership,English,Limited Partnership,Limited Partnership,ELF v1.5 with abbreviations
6B39,Jordan,Jordan,Global,,الشركة ذات المسؤولية المحدودة,Arabic,alsharika zat almasuwliat almahduda,ذ.م.م,ELF v1.5 with abbreviations
6KSC,Jordan,Jordan,Global,,شركة التوصية البسيطة,Arabic,sharikat altawsia albasita,توصية بسيطة,ELF v1.5 with abbreviations
BL60,Jordan,Jordan,Global,,الشركة المساهمة العامة,Arabic,alsharika almusahama aleama,ش.م.ع,ELF v1.5 with abbreviations
FZAC,Jordan,Jordan,Global,,الشركة المساهمة الخاصة,Arabic,alsharika almusahama alkhasa,ش.م.خ,ELF v1.5 with abbreviations
SAST,Jordan,Jordan,Global,,الشركة التي لا تهدف لتحقيق الربح,Arabic,alsharika alty la tahdof litahqiq alribh,لا تهدف لتحقيق الربح,ELF v1.5 with abbreviations
5RCH,Korea (Republic of),South Korea,Global,,주식회사,Korean,JuSikHoeSa,㈜,ELF v1.5 with abbreviations
5RCH,Korea (Republic of),South Korea,Global,,주식회사,Korean,JuSikHoeSa,(Ju),ELF v1.5 with abbreviations
J3U5,Korea (Republic of),South Korea,Global,,유한회사,Korean,YuHanHoeSa,(유),ELF v1.5 with abbreviations
J3U5,Korea (Republic of),South Korea,Global,,유한회사,Korean,YuHanHoeSa,(Yu),ELF v1.5 with abbreviations
3YUD,Kosovo,Kosovo,Global,,Ndërmarrjet shoqërore nën administrimin e Agjencisë Kosovare të Privatizimit,Albanian,Ndërmarrjet shoqërore nën administrimin e Agjencisë Kosovare të Privatizimit,NSH,ELF v1.5 with abbreviations
CRX3,Kosovo,Kosovo,Global,,Kooperativa Bujqësore,Albanian,Kooperativa Bujqësore,KB,ELF v1.5 with abbreviations
D37H,Kosovo,Kosovo,Global,,Shoqëri me Përgjegjësi të Kufizuar,Albanian,Shoqëri me Përgjegjësi të Kufizuar,SHPK,ELF v1.5 with abbreviations
OZDY,Kosovo,Kosovo,Global,,Dega e Shoqërisë së Huaj Tregtare në Kosovë,Albanian,Dega e Shoqërisë së Huaj Tregtare në Kosovë,Kompani e Huaj,ELF v1.5 with abbreviations
Q22D,Kosovo,Kosovo,Global,,Shoqëri aksionare,Albanian,Shoqëri aksionare,SHA,ELF v1.5 with abbreviations
QZEN,Kosovo,Kosovo,Global,,Biznes Individual,Albanian,Biznes Individual,BI,ELF v1.5 with abbreviations
T2X0,Kosovo,Kosovo,Global,,Ortakëri e Përgjithshme,Albanian,Ortakëri e Përgjithshme,OP,ELF v1.5 with abbreviations
W5H8,Kosovo,Kosovo,Global,,Ndërmarrjet publike sipas ligjit në fuqi për ndërmarrjet publike,Albanian,Ndërmarrjet publike sipas ligjit në fuqi për ndërmarrjet publike,NP,ELF v1.5 with abbreviations
W7KV,Kosovo,Kosovo,Global,,Ortakëri e Kufizuar,Albanian,Ortakëri e Kufizuar,OK,ELF v1.5 with abbreviations
QZCG,Kuwait,Kuwait,Global,,الشركة ذات المسؤولية المحدودة,Arabic,Sharika That Almasuliah Almahduda,ذ.م.م,ELF v1.5 with abbreviations
1IPK,Latvia,Latvia,Global,,Komandītsabiedrība,Latvian,Komandītsabiedrība,KS,ELF v1.5 with abbreviations
3LCY,Latvia,Latvia,Global,,Pilnsabiedrība,Latvian,Pilnsabiedrība,PS,ELF v1.5 with abbreviations
5ULL,Latvia,Latvia,Global,,Eiropas Ekonomisko interešu grupa,Latvian,Eiropas Ekonomisko interešu grupa,EEIG,ELF v1.5 with abbreviations
AZTM,Latvia,Latvia,Global,,Eiropas komercsabiedrība,Latvian,Eiropas komercsabiedrība,SE,ELF v1.5 with abbreviations
BS22,Latvia,Latvia,Global,,Individuālais komersants,Latvian,Individuālais komersants,IK,ELF v1.5 with abbreviations
ES2D,Latvia,Latvia,Global,,Sabiedrība ar ierobežotu atbildību,Latvian,Sabiedrība ar ierobežotu atbildību,SIA,ELF v1.5 with abbreviations
VJBO,Latvia,Latvia,Global,,Akciju sabiedrība,Latvian,Akciju sabiedrība,AS,ELF v1.5 with abbreviations
1DGT,Liechtenstein,Liechtenstein,Global,,Treuunternehmen,German,Treuunternehmen,Trust reg.,ELF v1.5 with abbreviations
1SOY,Liechtenstein,Liechtenstein,Global,,Europäische Genossenschaft,German,Europäische Genossenschaft,SCE,ELF v1.5 with abbreviations
32HC,Liechtenstein,Liechtenstein,Global,,Verein,German,Verein,e.V.,ELF v1.5 with abbreviations
7RRP,Liechtenstein,Liechtenstein,Global,,Aktiengesellschaft,German,Aktiengesellschaft,AG,ELF v1.5 with abbreviations
ANSR,Liechtenstein,Liechtenstein,Global,,Kommanditgesellschaft,German,Kommanditgesellschaft,KG,ELF v1.5 with abbreviations
IF49,Liechtenstein,Liechtenstein,Global,,Genossenschaft,German,Genossenschaft,eG,ELF v1.5 with abbreviations
IF49,Liechtenstein,Liechtenstein,Global,,Genossenschaft,German,Genossenschaft,e.G.,ELF v1.5 with abbreviations
IF49,Liechtenstein,Liechtenstein,Global,,Genossenschaft,German,Genossenschaft,e.Gen.,ELF v1.5 with abbreviations
K98U,Liechtenstein,Liechtenstein,Global,,Europäische Wirtschaftliche Interessenvereinigung,German,Europäische Wirtschaftliche Interessenvereinigung,EWIV,ELF v1.5 with abbreviations
WAK8,Liechtenstein,Liechtenstein,Global,,Europäische Gesellschaft,German,Europäische Gesellschaft,SE,ELF v1.5 with abbreviations
Y8LH,Liechtenstein,Liechtenstein,Global,,Gesellschaft mit beschränkter Haftung,German,Gesellschaft mit beschränkter Haftung,GmbH,ELF v1.5 with abbreviations
Y8LH,Liechtenstein,Liechtenstein,Global,,Gesellschaft mit beschränkter Haftung,German,Gesellschaft mit beschränkter Haftung,Ges.m.b.H.,ELF v1.5 with abbreviations
13T9,Lithuania,Lithuania,Global,,Europos bendrovės,Lithuanian,Europos bendrovės,EB,ELF v1.5 with abbreviations
4ZF3,Lithuania,Lithuania,Global,,Valstybės įmonės,Lithuanian,Valstybės įmonės,VI,ELF v1.5 with abbreviations
5BY2,Lithuania,Lithuania,Global,,Europos kooperatinės bendrovės,Lithuanian,Europos kooperatinės bendrovės,EKB,ELF v1.5 with abbreviations
5CIE,Lithuania,Lithuania,Global,,Advokatų profesinės bendrijos,Lithuanian,Advokatų profesinės bendrijos,APB,ELF v1.5 with abbreviations
5TA8,Lithuania,Lithuania,Global,,Šeimynos,Lithuanian,Šeimynos,S,ELF v1.5 with abbreviations
6JDN,Lithuania,Lithuania,Global,,Profesinės sąjungos ir jų susivienijimai,Lithuanian,Profesinės sąjungos ir jų susivienijimai,PS,ELF v1.5 with abbreviations
81KA,Lithuania,Lithuania,Global,,Akcinės bendrovės,Lithuanian,Akcinės bendrovės,AB,ELF v1.5 with abbreviations
A2GC,Lithuania,Lithuania,Global,,"Religines bendruomenes, bendrijos ir centrai",Lithuanian,"Religines bendruomenes, bendrijos ir centrai",RB,ELF v1.5 with abbreviations
A338,Lithuania,Lithuania,Global,,Individualios įmonės,Lithuanian,Individualios įmonės,II,ELF v1.5 with abbreviations
BGPJ,Lithuania,Lithuania,Global,,Europos ekonominių interesų grupės,Lithuanian,Europos ekonominių interesų grupės,EEIG,ELF v1.5 with abbreviations
BPLS,Lithuania,Lithuania,Global,,Uždarosios akcinės bendrovės,Lithuanian,Uždarosios akcinės bendrovės,UAB,ELF v1.5 with abbreviations
DLCX,Lithuania,Lithuania,Global,,Tikrosios ūkinės bendrijos,Lithuanian,Tikrosios ūkinės bendrijos,TUB,ELF v1.5 with abbreviations
E4HU,Lithuania,Lithuania,Global,,"Lietuvos prekybos, pramonės ir amatų rūmų asociacija",Lithuanian,"Lietuvos prekybos, pramonės ir amatų rūmų asociacija",LPRA,ELF v1.5 with abbreviations
F2TQ,Lithuania,Lithuania,Global,,Tradicinės religinės bendruomenės ar bendrijos,Lithuanian,Tradicinės religinės bendruomenės ar bendrijos,TR,ELF v1.5 with abbreviations
F2ZF,Lithuania,Lithuania,Global,,Asociacijos,Lithuanian,Asociacijos,A,ELF v1.5 with abbreviations
HGMH,Lithuania,Lithuania,Global,,Labdaros ir paramos fondai,Lithuanian,Labdaros ir paramos fondai,LF,ELF v1.5 with abbreviations
HJ1Y,Lithuania,Lithuania,Global,,Bendrijos,Lithuanian,Bendrijos,BN,ELF v1.5 with abbreviations
K4GR,Lithuania,Lithuania,Global,,Biudžetinės įstaigos,Lithuanian,Biudžetinės įstaigos,BI,ELF v1.5 with abbreviations
KWBA,Lithuania,Lithuania,Global,,Viešosios įstaigos,Lithuanian,Viešosios įstaigos,VS,ELF v1.5 with abbreviations
LUGM,Lithuania,Lithuania,Global,,Kooperatinės bendrovės (kooperatyvai),Lithuanian,Kooperatinės bendrovės (kooperatyvai),KO,ELF v1.5 with abbreviations
LUOA,Lithuania,Lithuania,Global,,Komanditinės ūkinės bendrijos,Lithuanian,Komanditinės ūkinės bendrijos,KB,ELF v1.5 with abbreviations
NVPY,Lithuania,Lithuania,Global,,Privačių detektyvų bendrijos,Lithuanian,Privačių detektyvų bendrijos,PDB,ELF v1.5 with abbreviations
Q4A3,Lithuania,Lithuania,Global,,"Prekybos, pramonės ir amatų rūmai",Lithuanian,"Prekybos, pramonės ir amatų rūmai",PER,ELF v1.5 with abbreviations
Q8UI,Lithuania,Lithuania,Global,,Nuolatinės arbitražo institucijos,Lithuanian,Nuolatinės arbitražo institucijos,NA,ELF v1.5 with abbreviations
QG9Y,Lithuania,Lithuania,Global,,Sodininkų bendrijos,Lithuanian,Sodininkų bendrijos,SD,ELF v1.5 with abbreviations
QRXD,Lithuania,Lithuania,Global,,Europos teritorinio bendradarbiavimo grupės,Lithuanian,Europos teritorinio bendradarbiavimo grupės,ETBG,ELF v1.5 with abbreviations
SFK9,Lithuania,Lithuania,Global,,Bendras valdymo ir pranešimų centras,Lithuanian,Bendras valdymo ir pranešimų centras,CRC,ELF v1.5 with abbreviations
SFYA,Lithuania,Lithuania,Global,,Mažosios bendrijos,Lithuanian,Mažosios bendrijos,MB,ELF v1.5 with abbreviations
UHNL,Lithuania,Lithuania,Global,,Žemės ūkio bendrovės,Lithuanian,Žemės ūkio bendrovės,ZUB,ELF v1.5 with abbreviations
WQRG,Lithuania,Lithuania,Global,,Centrinis bankas,Lithuanian,Centrinis bankas,CB,ELF v1.5 with abbreviations
X8J8,Lithuania,Lithuania,Global,,Politinės partijos,Lithuanian,Politinės partijos,PP,ELF v1.5 with abbreviations
YRXK,Lithuania,Lithuania,Global,,Savivaldybių įmonės,Lithuanian,Savivaldybių įmonės,SI,ELF v1.5 with abbreviations
2IGL,Luxembourg,Luxembourg,Global,,Entreprise individuelle,French,Entreprise individuelle,EI,ELF v1.5 with abbreviations
2JEI,Luxembourg,Luxembourg,Global,,Association sans but lucratif,French,Association sans but lucratif,ASBL,ELF v1.5 with abbreviations
2S2U,Luxembourg,Luxembourg,Global,,Association d'épargne pension,French,Association d'épargne pension,ASSEP,ELF v1.5 with abbreviations
5GGB,Luxembourg,Luxembourg,Global,,Société anonyme,French,Société anonyme,SA ,ELF v1.5 with abbreviations
63P9,Luxembourg,Luxembourg,Global,,Société en commandite simple,French,Société en commandite simple,SECS,ELF v1.5 with abbreviations
68J6,Luxembourg,Luxembourg,Global,,Association agricole,French,Association agricole,AA,ELF v1.5 with abbreviations
81G5,Luxembourg,Luxembourg,Global,,Société en commandite par actions,French,Société en commandite par actions,SECA,ELF v1.5 with abbreviations
9C91,Luxembourg,Luxembourg,Global,,Société d’épargne-pension à capital variable,French,Société d’épargne-pension à capital variable,SEPCAV,ELF v1.5 with abbreviations
AIR5,Luxembourg,Luxembourg,Global,,Fond commun de placement,French,Fond commun de placement,FCP,ELF v1.5 with abbreviations
ATQY,Luxembourg,Luxembourg,Global,,Société en nom collectif,French,Société en nom collectif,SENC,ELF v1.5 with abbreviations
BEAN,Luxembourg,Luxembourg,Global,,Société d'investissement à capital fixe,French,Société d'investissement à capital fixe,SICAF,ELF v1.5 with abbreviations
BKAB,Luxembourg,Luxembourg,Global,,Association d'assurances mutuelles,French,Association d'assurances mutuelles,AAM,ELF v1.5 with abbreviations
DVXS,Luxembourg,Luxembourg,Global,,Société à responsabilité limitée,French,Société à responsabilité limitée,SARL ,ELF v1.5 with abbreviations
EUT4,Luxembourg,Luxembourg,Global,,Société à responsabilité limitée simplifiée,French,société à responsabilité limitée simplifiée,S.à r.l.-S,ELF v1.5 with abbreviations
FG84,Luxembourg,Luxembourg,Global,,Societas Cooperativa Europaea,French,Societas Cooperativa Europaea,SCE,ELF v1.5 with abbreviations
HHR4,Luxembourg,Luxembourg,Global,,Société par actions simplifiée,French,Société par actions simplifiée,S.A.S.,ELF v1.5 with abbreviations
JIWD,Luxembourg,Luxembourg,Global,,Autres personnes morales dont l'immatriculation est prévue par l'article 1 de la loi modifiée du 19 décembre 2002 concernant le registre de commerce et des sociétés ainsi que la comptabilité et les comptes annuels des entreprises,French,Autres personnes morales dont l'immatriculation est prévue par l'article 1 de la loi modifiée du 19 décembre 2002 concernant le registre de commerce et des sociétés ainsi que la comptabilité et les comptes annuels des entreprises,OTH,ELF v1.5 with abbreviations
LCR0,Luxembourg,Luxembourg,Global,,Groupement d'intérêt économique,French,Groupement d'intérêt économique,GIE,ELF v1.5 with abbreviations
SQ1A,Luxembourg,Luxembourg,Global,,Société civile,French,Société civile,SCI,ELF v1.5 with abbreviations
U8KA,Luxembourg,Luxembourg,Global,,Société en commandite spéciale,French,Société en commandite spéciale,SECSP,ELF v1.5 with abbreviations
UDY2,Luxembourg,Luxembourg,Global,,Société d'investissement à capital variable,French,Société d'investissement à capital variable,SICAV,ELF v1.5 with abbreviations
V19Y,Luxembourg,Luxembourg,Global,,Fondation,French,Fondation,FON,ELF v1.5 with abbreviations
V5OS,Luxembourg,Luxembourg,Global,,Société coopérative,French,Société coopérative,SC,ELF v1.5 with abbreviations
V7QY,Luxembourg,Luxembourg,Global,,Groupement européen d’intérêt économique,French,Groupement européen d’intérêt économique,GEIE,ELF v1.5 with abbreviations
WCEP,Luxembourg,Luxembourg,Global,,Société Européenne,French,société européenne,SE,ELF v1.5 with abbreviations
ZFFA,Luxembourg,Luxembourg,Global,,Etablissement public,French,Etablissement public,EP,ELF v1.5 with abbreviations
7OYN,Malaysia,Malaysia,Global,,Public Company,English,Public Company,Bhd,ELF v1.5 with abbreviations
7OYN,Malaysia,Malaysia,Global,,Public Company,English,Public Company,Ltd,ELF v1.5 with abbreviations
7OYN,Malaysia,Malaysia,Global,,Berhad,Malay,Berhad,Bhd,ELF v1.5 with abbreviations
7OYN,Malaysia,Malaysia,Global,,Berhad,Malay,Berhad,Ltd,ELF v1.5 with abbreviations
SP51,Malaysia,Malaysia,Global,,Limited Liability Partnership,English,Limited Liability Partnership,LLP,ELF v1.5 with abbreviations
XEOV,Malaysia,Malaysia,Global,,Private Company,English,Private Company,Sdn Bhd,ELF v1.5 with abbreviations
XEOV,Malaysia,Malaysia,Global,,Private Company,English,Private Company,Pte. Ltd,ELF v1.5 with abbreviations
XEOV,Malaysia,Malaysia,Global,,Sendirian Berhad,Malay,Sendirian Berhad,Sdn Bhd,ELF v1.5 with abbreviations
XEOV,Malaysia,Malaysia,Global,,Sendirian Berhad,Malay,Sendirian Berhad,Pte. Ltd,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Partnership en commendite or limited partnership,English,Partnership en commendite or limited partnership,LP,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Partnership en commendite or limited partnership,English,Partnership en commendite or limited partnership,limited partnership,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Partnership en commendite or limited partnership,English,Partnership en commendite or limited partnership,Limited Partnership,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Partnership en commendite or limited partnership,English,Partnership en commendite or limited partnership,L.P.,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Soċjetà in akkomandita jew soċjetà limitata,Maltese,Soċjetà in akkomandita jew soċjetà limitata,Limited Partnership,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Soċjetà in akkomandita jew soċjetà limitata,Maltese,Soċjetà in akkomandita jew soċjetà limitata,LP,ELF v1.5 with abbreviations
BVJ0,Malta,Malta,Global,,Soċjetà in akkomandita jew soċjetà limitata,Maltese,Soċjetà in akkomandita jew soċjetà limitata,L.P.,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,Public Limited Liability Company,English,Public Limited Liability Company,PLC,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,Public Limited Liability Company,English,Public Limited Liability Company,P.L.C,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,Public Limited Liability Company,English,Public Limited Liability Company,plc,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,Public Limited Liability Company,English,Public Limited Liability Company,p.l.c.,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,kumpanija pubblika,Maltese,kumpanija pubblika,PLC,ELF v1.5 with abbreviations
C061,Malta,Malta,Global,,kumpanija pubblika,Maltese,kumpanija pubblika,P.L.C,ELF v1.5 with abbreviations
